,0
0,0.0004249437734689769
1,0.0004479375029146316
2,0.00047139112429678525
3,0.0004944434248646065
4,0.0005156299090235001
5,0.000535627537372933
6,0.0005541747237796688
7,0.0005720622066188267
8,0.0005901319550845815
9,0.0006079648262180633
10,0.0006258822239618875
11,0.0006387901710664495
12,0.0006519869120464451
13,0.0006634492401909109
14,0.0006739786256554177
15,0.0006839209210773293
16,0.0006951752172566191
17,0.0007086032978834665
18,0.0007241983778290569
19,0.000739489303143144
20,0.0007541571494936962
21,0.0007678360983198193
22,0.0007807958037217358
23,0.0007939647874052316
24,0.0008069573226725428
25,0.0008185149577752737
26,0.0008301364906574147
27,0.0008420469630041612
28,0.0008553293982637928
29,0.0008681258186741752
30,0.0008798755768169161
31,0.0008906807993186839
32,0.0009013580989148341
33,0.0009118879705782801
34,0.0009193759073164376
35,0.0009278499971444148
36,0.0009373723025313868
37,0.0009470192405367197
38,0.0009558644797289822
39,0.0009649075969069626
40,0.0009742375278216526
41,0.0009837897722980746
42,0.0009975622885286335
43,0.0010122729087840082
44,0.0010272140125729293
45,0.0010409859123007412
46,0.0010552723132911735
47,0.0010833544347159155
48,0.0010979813313812027
49,0.0011131231098805475
50,0.0011307278395694146
51,0.0011487545767373364
52,0.0011669725418711429
53,0.001184877852703826
54,0.0012024330531514426
55,0.0012188176200231648
56,0.0012317620562554239
57,0.0012440472381792615
58,0.0012554047675043666
59,0.0012669308392041303
60,0.0012812213553108896
61,0.0012975274497740948
62,0.0013142511800016037
63,0.0013307390672217272
64,0.0013471238245093492
65,0.0013624318918579385
66,0.0013793187407786529
67,0.0013917372256565775
68,0.001403036012439327
69,0.0014136074024013858
70,0.0014223123998890939
71,0.0014321188287011784
72,0.00144145355604216
73,0.0014507566172001593
74,0.0014596220300013446
75,0.0014688197852451533
76,0.0014770467221541877
77,0.001483794704381815
78,0.0014905839002144613
79,0.0014942949403321153
80,0.0014965626754222443
81,0.0014996835563032805
82,0.001503179594687294
83,0.0015082188488006994
84,0.0015130657612761286
85,0.001518003172999924
86,0.001521996490296327
87,0.0015259831140486222
88,0.001529956440932255
89,0.0015355984544481566
90,0.001541290536446132
91,0.0015474993978983461
92,0.001554440104629119
93,0.0015618823568757662
94,0.001572714652785932
95,0.001582984473809166
96,0.0015916473464939566
97,0.0015988747507798182
98,0.0016053637739844111
99,0.0016108663875511562
100,0.0016175603468678277
101,0.001624700371292021
102,0.0016435720379295268
103,0.0016517944168607875
104,0.0016574534309820694
105,0.0016632973438885242
106,0.0016703183648383196
107,0.0016778243101470266
108,0.0016848734661976648
109,0.001692564388721479
110,0.0017045244902446745
111,0.0017158718239394034
112,0.0017257934059396087
113,0.0017360236924096016
114,0.0017465991745969404
115,0.0017577970078692167
116,0.001773937622009523
117,0.0017897877896682624
118,0.0018063396209340278
119,0.0018227437874596777
120,0.0018394279421139765
121,0.001851799614544366
122,0.0018645231597487022
123,0.0018769615090422891
124,0.0018853795541786396
125,0.00189302804535879
126,0.0018990762845107294
127,0.0019079569191617917
128,0.0019179147169132286
129,0.0019282648354361804
130,0.0019380364707206647
131,0.0019464671716709146
132,0.001962887046556553
133,0.0019791871719228604
134,0.0019955297317432955
135,0.002012144905746527
136,0.002028354577391706
137,0.002045331713608125
138,0.0020636947834017623
139,0.0020818934697794207
140,0.002099918417011685
141,0.0021181149192315194
142,0.002137145715865688
143,0.002162626909913569
144,0.002238789676855775
145,0.0022580207866360782
146,0.0022764556123965503
147,0.002296489662556045
148,0.0023165241978556402
149,0.002337121979133357
150,0.0023583394385272754
151,0.0023791878544547683
152,0.002399844845051419
153,0.002424033933569515
154,0.0024471858158027996
155,0.0024691746360751793
156,0.002489500184938404
157,0.0025104747491538123
158,0.00252894007134237
159,0.0025465223550690855
160,0.002563961108859901
161,0.00258095182801565
